Area of usual residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,Other method of travel to work,F10,F11,F12,F13,F14
E02000047,E02000631,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02000649,2,0,0,0,2,0,0,0,0,0,0,0
E02000047,E02000650,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000654,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000655,2,0,2,0,0,0,0,0,0,0,0,0
E02000047,E02000657,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02000660,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000662,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02000672,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000676,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02000679,2,0,0,0,1,0,0,0,0,0,1,0
E02000047,E02000687,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02000691,2,0,0,0,2,0,0,0,0,0,0,0
E02000047,E02000692,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000693,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000697,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000698,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000711,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000712,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000718,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000721,2,0,2,0,0,0,0,0,0,0,0,0
E02000047,E02000722,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000726,1,0,0,0,0,0,0,0,1,0,0,0
E02000047,E02000729,1,0,0,0,0,0,0,0,0,0,1,0
E02000047,E02000732,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02000737,3,0,1,0,0,0,0,2,0,0,0,0
E02000047,E02000741,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000743,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000744,2,0,0,2,0,0,0,0,0,0,0,0
E02000047,E02000746,5,0,0,0,1,0,0,3,0,0,1,0
E02000047,E02000747,1,0,0,0,0,0,1,0,0,0,0,0
E02000047,E02000748,2,0,1,1,0,0,0,0,0,0,0,0
E02000047,E02000749,2,0,1,0,0,0,0,1,0,0,0,0
E02000047,E02000750,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000751,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000757,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000780,2,0,2,0,0,0,0,0,0,0,0,0
E02000047,E02000785,2,0,0,0,0,0,2,0,0,0,0,0
E02000047,E02000786,10,0,0,0,5,0,0,2,0,1,2,0
E02000047,E02000791,4,0,2,0,0,0,0,2,0,0,0,0
E02000047,E02000792,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000797,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02000802,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000808,30,0,20,1,4,0,0,5,0,0,0,0
E02000047,E02000809,14,0,12,0,0,0,0,0,0,1,1,0
E02000047,E02000810,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000812,3,0,2,0,0,0,0,1,0,0,0,0
E02000047,E02000815,2,0,2,0,0,0,0,0,0,0,0,0
E02000047,E02000816,4,0,1,0,2,0,0,1,0,0,0,0
E02000047,E02000817,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000819,3,0,0,0,0,0,0,2,1,0,0,0
E02000047,E02000821,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02000824,2,0,0,2,0,0,0,0,0,0,0,0
E02000047,E02000827,3,0,0,2,0,0,0,1,0,0,0,0
E02000047,E02000836,1,0,0,0,0,0,0,0,0,0,1,0
E02000047,E02000845,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000848,1,0,0,0,0,0,1,0,0,0,0,0
E02000047,E02000860,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02000865,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000873,2,0,1,0,0,0,0,1,0,0,0,0
E02000047,E02000875,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000878,11,0,8,1,0,0,1,1,0,0,0,0
E02000047,E02000884,3,0,1,0,0,0,0,2,0,0,0,0
E02000047,E02000889,3,0,2,0,0,0,0,1,0,0,0,0
E02000047,E02000890,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000891,3,0,2,0,0,0,0,1,0,0,0,0
E02000047,E02000905,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000908,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000911,2,0,0,1,0,0,0,1,0,0,0,0
E02000047,E02000913,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000914,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000917,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000920,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02000924,5,0,5,0,0,0,0,0,0,0,0,0
E02000047,E02000926,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000930,3,0,0,0,0,0,0,3,0,0,0,0
E02000047,E02000940,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000943,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02000946,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000947,2,0,1,0,0,0,0,1,0,0,0,0
E02000047,E02000952,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000956,2,0,1,0,0,0,0,1,0,0,0,0
E02000047,E02000957,2,0,0,1,0,0,0,1,0,0,0,0
E02000047,E02000958,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02000960,13,0,4,1,2,0,0,4,0,0,1,1
E02000047,E02000961,2,0,0,1,1,0,0,0,0,0,0,0
E02000047,E02000962,3,0,0,0,0,0,0,3,0,0,0,0
E02000047,E02000963,4,0,1,0,2,0,0,1,0,0,0,0
E02000047,E02000964,2,0,0,0,1,0,0,1,0,0,0,0
E02000047,E02000965,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02000966,6,0,4,1,0,0,0,1,0,0,0,0
E02000047,E02000967,13,0,7,0,0,0,1,2,1,1,1,0
E02000047,E02000968,5,0,0,1,3,0,0,1,0,0,0,0
E02000047,E02000969,4,0,1,0,3,0,0,0,0,0,0,0
E02000047,E02000970,48,0,24,4,9,0,0,10,1,0,0,0
E02000047,E02000971,18,0,8,2,8,0,0,0,0,0,0,0
E02000047,E02000972,104,0,75,9,9,0,0,6,0,0,3,2
E02000047,E02000973,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02000974,10,0,3,0,5,0,0,2,0,0,0,0
E02000047,E02000975,5,0,4,0,0,0,0,1,0,0,0,0
E02000047,E02000976,7,0,4,1,0,0,0,2,0,0,0,0
E02000047,E02000977,74,0,55,5,6,1,1,4,1,0,1,0
E02000047,E02000978,7,0,4,1,0,0,0,2,0,0,0,0
E02000047,E02000979,38,0,31,1,1,0,1,3,0,0,1,0
E02000047,E02000980,5,0,4,0,0,0,0,0,1,0,0,0
E02000047,E02000981,2,0,2,0,0,0,0,0,0,0,0,0
E02000047,E02000982,8,0,6,0,0,0,0,1,0,0,1,0
E02000047,E02000983,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02001177,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02001260,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02001261,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02001690,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02002005,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02002109,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02002357,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02002412,1,0,0,0,0,0,0,0,0,0,1,0
E02000047,E02002559,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02002996,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02003089,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02003199,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003250,2,0,2,0,0,0,0,0,0,0,0,0
E02000047,E02003269,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02003271,3,0,0,0,0,0,0,3,0,0,0,0
E02000047,E02003272,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02003275,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003276,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003278,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003288,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02003311,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003405,1,0,0,0,0,0,0,0,1,0,0,0
E02000047,E02003408,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003414,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003415,3,0,1,0,0,0,0,2,0,0,0,0
E02000047,E02003417,4,0,1,1,0,0,0,2,0,0,0,0
E02000047,E02003420,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02003431,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02003462,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02003467,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003471,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003472,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003476,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003605,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003609,3,0,0,0,0,0,0,3,0,0,0,0
E02000047,E02003610,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003613,2,0,0,1,0,0,0,1,0,0,0,0
E02000047,E02003634,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003643,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003647,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02003651,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02003666,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02003679,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003681,4,0,0,0,0,0,0,4,0,0,0,0
E02000047,E02003688,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003690,2,0,1,0,0,0,0,1,0,0,0,0
E02000047,E02003691,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02003695,2,0,0,0,1,0,0,1,0,0,0,0
E02000047,E02004434,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02004437,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004441,2,0,2,0,0,0,0,0,0,0,0,0
E02000047,E02004443,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004468,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004469,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02004471,3,0,2,1,0,0,0,0,0,0,0,0
E02000047,E02004502,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004525,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004547,5,0,1,0,0,0,0,4,0,0,0,0
E02000047,E02004682,2,0,0,0,2,0,0,0,0,0,0,0
E02000047,E02004685,4,0,0,0,0,0,0,4,0,0,0,0
E02000047,E02004718,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004809,3,0,0,1,0,0,0,2,0,0,0,0
E02000047,E02004837,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02004845,4,0,0,1,0,0,0,2,1,0,0,0
E02000047,E02004849,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02004852,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004855,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02004864,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02004868,6,0,2,1,0,0,0,2,1,0,0,0
E02000047,E02004870,3,0,0,0,0,0,0,2,1,0,0,0
E02000047,E02004873,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004875,3,0,0,0,0,0,0,3,0,0,0,0
E02000047,E02004891,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02004895,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004896,4,0,0,2,0,0,0,2,0,0,0,0
E02000047,E02004898,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02004899,6,0,0,1,1,0,0,4,0,0,0,0
E02000047,E02004900,2,0,0,1,0,0,0,1,0,0,0,0
E02000047,E02004901,6,0,1,0,3,0,0,1,1,0,0,0
E02000047,E02004902,13,0,0,0,3,0,0,10,0,0,0,0
E02000047,E02004903,14,0,1,0,2,0,0,11,0,0,0,0
E02000047,E02004904,14,0,0,0,7,0,1,6,0,0,0,0
E02000047,E02004905,32,0,0,1,12,0,0,15,4,0,0,0
E02000047,E02004906,23,0,2,0,10,0,0,11,0,0,0,0
E02000047,E02004907,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02004908,10,0,0,0,5,0,0,3,1,0,1,0
E02000047,E02004914,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02004934,2,0,0,1,0,0,0,1,0,0,0,0
E02000047,E02004935,3,0,0,0,0,0,0,3,0,0,0,0
E02000047,E02004936,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004937,2,0,0,1,0,0,0,1,0,0,0,0
E02000047,E02004938,2,0,0,0,0,0,0,1,0,0,1,0
E02000047,E02004939,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004941,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02004942,6,0,0,0,0,0,0,6,0,0,0,0
E02000047,E02004943,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02004946,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004954,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02004956,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004957,2,0,1,0,0,0,0,1,0,0,0,0
E02000047,E02004960,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02004961,3,0,0,0,2,0,0,1,0,0,0,0
E02000047,E02004965,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02004966,5,0,0,0,1,0,0,4,0,0,0,0
E02000047,E02004967,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02004972,6,0,0,0,1,0,0,4,1,0,0,0
E02000047,E02004973,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004974,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004975,3,0,0,0,0,0,0,3,0,0,0,0
E02000047,E02004976,16,0,1,1,6,0,0,8,0,0,0,0
E02000047,E02004977,4,0,0,0,3,0,0,1,0,0,0,0
E02000047,E02004978,5,0,3,0,0,0,0,2,0,0,0,0
E02000047,E02004983,2,0,0,0,1,0,0,1,0,0,0,0
E02000047,E02004985,4,0,0,0,0,0,0,4,0,0,0,0
E02000047,E02004986,3,0,0,0,2,0,0,1,0,0,0,0
E02000047,E02004987,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02004988,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02004989,12,0,2,1,1,0,0,7,0,0,1,0
E02000047,E02004990,3,0,0,0,0,0,0,3,0,0,0,0
E02000047,E02004991,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02004993,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02005053,1,0,0,0,0,0,0,0,1,0,0,0
E02000047,E02005057,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02005075,1,0,0,0,0,0,0,0,0,0,1,0
E02000047,E02005094,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02005634,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02005645,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02005674,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02005677,3,0,0,0,1,0,0,0,2,0,0,0
E02000047,E02005696,2,0,0,0,1,0,0,1,0,0,0,0
E02000047,E02005763,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02005803,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,E02006041,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02006271,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02006342,2,0,2,0,0,0,0,0,0,0,0,0
E02000047,E02006365,3,0,0,0,0,0,0,3,0,0,0,0
E02000047,E02006398,2,0,0,1,0,0,0,1,0,0,0,0
E02000047,E02006399,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02006406,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02006407,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02006408,2,0,0,0,0,0,0,2,0,0,0,0
E02000047,E02006459,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02006463,2,0,0,0,0,0,0,1,1,0,0,0
E02000047,E02006471,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02006539,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02006614,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02006622,1,0,0,0,0,0,0,0,1,0,0,0
E02000047,E02006721,1,0,0,0,1,0,0,0,0,0,0,0
E02000047,E02006792,4,0,1,2,0,0,0,1,0,0,0,0
E02000047,E02006793,3,0,0,0,2,0,0,1,0,0,0,0
E02000047,E02006794,2,0,0,0,0,0,0,1,1,0,0,0
E02000047,E02006795,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02006796,18,0,1,0,5,0,0,11,0,0,1,0
E02000047,E02006799,1,0,0,0,0,0,0,0,0,0,0,1
E02000047,E02006801,14,0,13,0,0,0,0,0,0,1,0,0
E02000047,E02006802,3,0,2,1,0,0,0,0,0,0,0,0
E02000047,E02006853,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02006854,18,0,17,1,0,0,0,0,0,0,0,0
E02000047,E02006875,2,0,0,0,1,0,0,0,0,0,1,0
E02000047,E02006882,11,0,0,0,4,0,0,5,1,1,0,0
E02000047,E02006898,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02006924,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,E02006925,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,E02006929,1,0,1,0,0,0,0,0,0,0,0,0
E02000047,OD0000001,406,406,0,0,0,0,0,0,0,0,0,0
E02000047,OD0000002,11,0,1,3,3,0,0,2,0,0,1,1
E02000047,OD0000003,819,0,240,65,139,8,8,301,30,8,13,7
E02000047,OD0000004,3,0,0,0,0,0,0,0,0,0,0,3
E02000047,S92000003,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,W02000066,1,0,0,0,0,0,0,1,0,0,0,0
E02000047,W02000110,1,0,0,1,0,0,0,0,0,0,0,0
E02000047,W02000301,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000001,273,0,184,48,2,0,3,28,2,3,3,0
E02000048,E02000010,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000021,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000024,22,0,1,1,3,0,0,14,2,0,1,0
E02000048,E02000025,5,0,0,0,2,0,0,3,0,0,0,0
E02000048,E02000026,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000027,15,0,0,1,1,0,0,13,0,0,0,0
E02000048,E02000028,11,0,2,0,2,0,0,6,1,0,0,0
E02000048,E02000029,10,0,0,0,2,0,0,8,0,0,0,0
E02000048,E02000030,5,0,0,0,1,0,0,4,0,0,0,0
E02000048,E02000031,21,0,3,0,3,0,1,11,1,0,2,0
E02000048,E02000032,1,0,0,0,0,0,0,0,0,1,0,0
E02000048,E02000033,16,0,0,0,4,0,0,12,0,0,0,0
E02000048,E02000034,8,0,0,0,1,0,0,6,0,0,1,0
E02000048,E02000035,22,0,0,1,1,0,0,20,0,0,0,0
E02000048,E02000036,5,0,0,0,2,0,0,3,0,0,0,0
E02000048,E02000037,5,0,0,0,0,0,0,4,1,0,0,0
E02000048,E02000038,3,0,0,0,0,0,0,3,0,0,0,0
E02000048,E02000039,46,0,1,0,4,0,0,33,1,0,7,0
E02000048,E02000040,114,0,3,0,4,0,0,57,4,4,42,0
E02000048,E02000041,28,0,1,0,10,0,1,16,0,0,0,0
E02000048,E02000042,46,0,1,0,17,0,0,23,0,0,5,0
E02000048,E02000043,10,0,3,0,1,0,0,5,0,1,0,0
E02000048,E02000044,15,0,0,0,1,0,0,14,0,0,0,0
E02000048,E02000045,7,0,0,0,1,0,0,6,0,0,0,0
E02000048,E02000046,36,0,1,0,2,0,1,18,2,1,11,0
E02000048,E02000047,30,0,0,0,3,0,0,27,0,0,0,0
E02000048,E02000048,80,0,11,6,3,0,0,31,2,0,26,1
E02000048,E02000049,12,0,0,0,2,0,0,9,0,0,1,0
E02000048,E02000050,14,0,1,0,3,0,0,9,0,0,1,0
E02000048,E02000051,72,0,2,3,4,0,0,43,3,1,16,0
E02000048,E02000052,21,0,2,1,2,0,0,13,1,0,2,0
E02000048,E02000053,32,0,1,1,5,0,1,21,0,0,3,0
E02000048,E02000054,15,0,0,0,2,0,0,10,0,0,3,0
E02000048,E02000055,72,0,2,0,3,0,0,44,4,4,15,0
E02000048,E02000056,18,0,0,0,3,0,0,11,0,0,4,0
E02000048,E02000057,21,0,3,0,3,0,0,10,1,1,3,0
E02000048,E02000058,47,0,0,1,4,0,0,36,2,1,3,0
E02000048,E02000059,25,0,1,0,1,0,0,21,2,0,0,0
E02000048,E02000060,27,0,0,0,6,0,0,19,2,0,0,0
E02000048,E02000061,32,0,0,0,15,0,0,12,2,0,3,0
E02000048,E02000062,61,0,2,0,19,0,0,32,4,0,4,0
E02000048,E02000063,7,0,3,0,1,0,0,3,0,0,0,0
E02000048,E02000064,5,0,0,0,1,0,0,4,0,0,0,0
E02000048,E02000093,12,0,0,0,2,0,0,8,2,0,0,0
E02000048,E02000094,13,0,0,0,4,0,0,8,0,0,1,0
E02000048,E02000095,7,0,0,1,2,0,0,4,0,0,0,0
E02000048,E02000096,3,0,0,0,0,0,0,3,0,0,0,0
E02000048,E02000097,3,0,0,0,0,0,0,3,0,0,0,0
E02000048,E02000098,2,0,0,0,0,0,0,2,0,0,0,0
E02000048,E02000099,3,0,0,0,2,0,0,1,0,0,0,0
E02000048,E02000100,3,0,0,0,0,0,0,3,0,0,0,0
E02000048,E02000101,5,0,0,0,0,0,0,5,0,0,0,0
E02000048,E02000102,4,0,0,0,1,0,0,3,0,0,0,0
E02000048,E02000103,26,0,0,0,3,0,0,23,0,0,0,0
E02000048,E02000104,3,0,0,0,0,0,0,3,0,0,0,0
E02000048,E02000106,4,0,0,0,1,0,0,2,1,0,0,0
E02000048,E02000107,3,0,0,0,1,0,0,2,0,0,0,0
E02000048,E02000109,11,0,0,0,1,0,0,8,2,0,0,0
E02000048,E02000111,2,0,0,0,0,0,0,2,0,0,0,0
E02000048,E02000112,3,0,0,0,0,0,0,3,0,0,0,0
E02000048,E02000113,11,0,0,0,0,0,1,9,1,0,0,0
E02000048,E02000114,5,0,1,0,0,0,0,4,0,0,0,0
E02000048,E02000115,4,0,0,0,0,0,0,4,0,0,0,0
E02000048,E02000116,3,0,0,0,2,0,0,1,0,0,0,0
E02000048,E02000117,4,0,0,0,0,0,0,4,0,0,0,0
E02000048,E02000118,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000119,11,0,0,0,2,0,0,9,0,0,0,0
E02000048,E02000120,4,0,0,1,0,0,0,3,0,0,0,0
E02000048,E02000121,11,0,0,0,0,0,1,8,2,0,0,0
E02000048,E02000122,4,0,0,0,0,0,2,2,0,0,0,0
E02000048,E02000124,12,0,2,1,3,0,0,6,0,0,0,0
E02000048,E02000126,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000136,1,0,0,0,1,0,0,0,0,0,0,0
E02000048,E02000166,8,0,1,0,2,0,0,3,1,1,0,0
E02000048,E02000167,15,0,3,0,0,0,0,11,1,0,0,0
E02000048,E02000168,15,0,7,0,0,0,0,7,1,0,0,0
E02000048,E02000169,5,0,0,0,0,0,0,5,0,0,0,0
E02000048,E02000170,9,0,0,0,4,0,0,5,0,0,0,0
E02000048,E02000171,6,0,0,0,1,0,1,4,0,0,0,0
E02000048,E02000172,8,0,4,0,0,0,0,4,0,0,0,0
E02000048,E02000173,41,0,20,1,6,0,0,12,1,0,1,0
E02000048,E02000174,5,0,3,2,0,0,0,0,0,0,0,0
E02000048,E02000175,12,0,0,2,2,0,0,8,0,0,0,0
E02000048,E02000176,5,0,4,0,0,0,0,1,0,0,0,0
E02000048,E02000177,4,0,3,0,0,0,0,0,1,0,0,0
E02000048,E02000178,5,0,0,1,0,0,0,4,0,0,0,0
E02000048,E02000179,3,0,0,0,1,0,0,2,0,0,0,0
E02000048,E02000180,1,0,1,0,0,0,0,0,0,0,0,0
E02000048,E02000181,3,0,0,0,3,0,0,0,0,0,0,0
E02000048,E02000182,5,0,0,0,2,0,0,2,1,0,0,0
E02000048,E02000183,14,0,13,0,0,0,0,1,0,0,0,0
E02000048,E02000184,8,0,5,0,0,0,0,3,0,0,0,0
E02000048,E02000185,5,0,0,0,1,0,0,4,0,0,0,0
E02000048,E02000186,38,0,29,1,1,0,0,6,1,0,0,0
E02000048,E02000187,12,0,6,1,1,0,1,2,1,0,0,0
E02000048,E02000188,10,0,8,0,0,0,0,1,0,0,1,0
E02000048,E02000189,2,0,2,0,0,0,0,0,0,0,0,0
E02000048,E02000190,6,0,4,1,1,0,0,0,0,0,0,0
E02000048,E02000191,30,0,24,0,2,0,1,2,0,1,0,0
E02000048,E02000192,48,0,14,19,1,0,1,11,2,0,0,0
E02000048,E02000193,55,0,44,4,1,0,0,6,0,0,0,0
E02000048,E02000197,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000201,2,0,2,0,0,0,0,0,0,0,0,0
E02000048,E02000203,1,0,1,0,0,0,0,0,0,0,0,0
E02000048,E02000207,1,0,1,0,0,0,0,0,0,0,0,0
E02000048,E02000221,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000224,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000238,1,0,1,0,0,0,0,0,0,0,0,0
E02000048,E02000241,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000243,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000244,3,0,0,0,0,0,0,3,0,0,0,0
E02000048,E02000248,4,0,0,0,1,0,0,3,0,0,0,0
E02000048,E02000252,24,0,0,0,4,0,0,18,2,0,0,0
E02000048,E02000257,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000262,2,0,0,0,0,0,0,2,0,0,0,0
E02000048,E02000266,2,0,0,0,0,0,0,2,0,0,0,0
E02000048,E02000270,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000271,4,0,1,0,0,0,0,2,1,0,0,0
E02000048,E02000279,1,0,0,0,0,0,0,0,1,0,0,0
E02000048,E02000280,1,0,0,0,1,0,0,0,0,0,0,0
E02000048,E02000281,1,0,0,0,1,0,0,0,0,0,0,0
E02000048,E02000286,6,0,0,0,0,0,0,4,0,0,0,2
E02000048,E02000287,3,0,0,0,0,0,0,3,0,0,0,0
E02000048,E02000288,7,0,0,0,0,0,0,7,0,0,0,0
E02000048,E02000289,1,0,0,0,0,0,0,1,0,0,0,0
E02000048,E02000290,6,0,0,0,1,0,0,5,0,0,0,0
E02000048,E02000291,4,0,0,3,0,0,0,1,0,0,0,0
